,localx_X,localy_X,vel_X,acc_X,laneID_X,localy_Y,vel_Y,acc_Y,laneID_Y,relative_x,relative_y,relative_distance,num_lanes,duration,direction_X__1.0,direction_X__2.0,direction_X__3.0,direction_X__4.0,direction_Y__1.0,direction_Y__2.0,direction_Y__3.0,direction_Y__4.0,movement_X__1.0,movement_X__2.0,movement_X__3.0,movement_Y__1.0,movement_Y__2.0,movement_Y__3.0,exit_X__201.0,exit_X__203.0,exit_X__204.0,exit_X__205.0,exit_X__206.0,exit_X__207.0,exit_X__208.0,exit_X__209.0,exit_X__210.0,exit_X__211.0,exit_Y__201.0,exit_Y__203.0,exit_Y__204.0,exit_Y__205.0,exit_Y__206.0,exit_Y__207.0,exit_Y__208.0,exit_Y__209.0,exit_Y__210.0,exit_Y__211.0,int_X__0.0,int_X__1.0,int_X__2.0,int_X__3.0,int_X__4.0,int_Y__0.0,int_Y__1.0,int_Y__2.0,int_Y__3.0,int_Y__4.0,section_X__0.0,section_X__1.0,section_X__2.0,section_X__3.0,section_X__4.0,section_X__5.0,section_Y__0.0,section_Y__1.0,section_Y__2.0,section_Y__3.0,section_Y__4.0,section_Y__5.0,distance_x_toexit,distance_y_toexit,range,zero_to_10,ten_to_30,thirty_plus
14111,-17.996,157.287,0.0,0.0,2,178.33700000000002,19.29,0.0,3,-17.26768293,0.18506097600000002,17.26867456,3,26600,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,147.1422444,1429.114564,50,0,1,0
14112,-15.119000000000002,524.238,0.0,0.0,12,408.173,0.86,0.0,0,16.60213415,30.5875,34.80267252,3,10600,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,185.6338833,655.8913597,50,0,1,0
14113,-24.566,547.643,5.94,0.0,1,396.19599999999997,0.09,0.0,1,35.51676829,30.96006098,47.11651733,3,27500,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,535.389921,669.7233384,50,0,1,0
14114,-27.916,404.441,14.65,-8.02,0,527.624,0.0,0.0,11,-23.93079268,-28.9527439,37.56253743,3,14600,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,659.4624456,182.4359418,50,0,1,0
14115,-17.19,129.328,0.07,0.0,2,279.423,0.45,0.0,3,-14.37378049,-44.01158537,46.29930034,3,13200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,119.41145279999999,270.9490952,50,0,1,0
14116,-17.189,129.341,0.07,0.0,2,268.337,1.29,1.01,2,-29.31158537,-33.30762195,44.36853296,3,13500,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,119.42446389999999,1340.3386380000002,50,0,1,0
14117,-6.077000000000001,116.053,0.0,0.0,1,230.8,0.0,0.0,3,-7.20152439,-34.87469512,35.61048039,3,13200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,104.7672128,221.31441600000002,50,0,1,0
14118,-16.549,1419.741,34.89,15.4,2,1313.0829999999999,37.82,0.0,2,2.494207317,30.92926829,31.02967462,3,66600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1383.180726,1286.0488300000002,50,0,0,1
14119,-28.105,137.093,0.0,0.0,3,116.029,0.37,-4.62,1,-3.755792682,8.5,9.292791759,3,30800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,129.2947402,104.73853340000001,50,0,0,1
14120,-6.077000000000001,116.053,0.0,0.0,1,157.293,0.0,0.0,2,-1.4125,-13.0195122,13.09590982,3,21100,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,104.7672128,147.1626666,50,0,1,0
14121,50.608999999999995,285.33,8.97,-4.35,4,250.187,0.0,0.0,3,26.2,-0.40274390200000004,26.20309529,3,16300,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100.85312490000001,241.69589019999998,50,0,1,0
14123,29.566,302.519,3.97,0.25,2,161.83100000000002,0.0,0.0,3,33.06097561,32.29664634,46.21797781,3,21400,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1306.475861,153.2902081,50,0,1,0
14125,37.08,72.759,19.04,-7.87,0,98.305,0.0,0.0,2,12.29603659,-13.50304878,18.26266251,3,20300,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1534.620208,89.00051292,50,0,1,0
14126,39.204,292.509,3.74,0.0,3,162.681,0.0,0.0,1,28.75914634,30.35121951,41.81249842,3,12300,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1317.591404,151.3769246,50,0,1,0
14127,-27.608,161.881,0.0,0.0,3,266.741,3.74,0.0,3,-31.17713415,-21.12317073,37.65902329,3,19300,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,153.3472165,1343.184894,50,0,1,0
14128,-19.493,324.55400000000003,36.77,-2.5,2,473.494,40.2,0.33,3,-16.40579268,-42.33140244,45.3993135,3,44300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,314.2163859,463.0467038,50,0,0,1
14129,-7.779,162.681,0.0,0.0,1,307.616,0.0,0.0,3,-11.80335366,-43.34390244,44.92229999,3,15300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,151.3769246,298.6252439,50,0,1,0
14130,50.56,293.224,0.54,0.0,4,291.301,0.39,0.0,2,6.193292682999999,-2.242378049,6.586739221,3,14300,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,94.32358989,1317.551901,50,0,1,0
14132,-28.357,137.112,0.0,0.0,3,98.9,26.96,-5.87,1,-7.174390244,15.56920732,17.14269792,3,11500,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,129.3742642,1507.099058,50,0,1,0
14133,-18.043,157.29,0.0,0.0,2,236.986,16.33,-3.93,2,-22.19146342,-17.12317073,28.02969897,3,25300,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,147.1524483,1370.1453119999999,50,0,1,0
14134,32.008,100.262,18.76,-11.24,3,109.152,0.0,0.0,3,15.68597561,-9.405487805,18.28969742,3,18100,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,596.0617375,102.19912590000001,50,0,1,0
14136,-20.191,424.80699999999996,47.37,0.2,1,335.37199999999996,34.17,1.25,2,14.509756099999999,23.84512195,27.912772399999998,3,42500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,415.22407230000005,325.2879298,50,0,0,1
14137,-6.627000000000001,230.24900000000002,25.36,-9.55,1,196.692,5.01,-4.6,3,9.828048781,7.033841463,12.08575478,3,37700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,218.8197974,187.5614954,50,0,0,1
14138,-7.274,137.139,0.92,4.43,1,11.966,0.06,0.0,1,11.32743902,36.74695122,38.45320921,3,30100,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,125.922651,369.404971,50,0,0,1
14139,28.829,267.785,5.85,-11.18,2,163.211,0.1,0.0,1,22.63567073,24.71463415,33.51397814,3,23000,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1340.8720119999998,151.903727,50,0,1,0
14140,-27.349,109.152,0.0,0.0,3,136.187,0.0,0.0,1,-8.78292683,-5.291463415,10.25374999,3,13200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,102.19912590000001,124.93436329999999,50,0,1,0
14141,16.578,133.70600000000002,28.14,0.0,1,157.296,0.0,0.0,2,7.036585366000001,-10.68567073,12.79441646,3,19900,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1472.5296640000001,147.1714365,50,0,1,0
14142,-16.845,244.338,36.54,-13.84,2,133.75799999999998,11.86,-4.49,3,16.18780488,29.91676829,34.01555603,3,43400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,233.86725840000003,126.1266038,50,0,0,1
14143,-17.156,226.537,27.04,0.0,2,135.72,20.28,-8.29,2,10.47408537,25.63079268,27.68833686,3,39600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,215.80370840000003,125.65302179999999,50,0,0,1
14144,-16.791,117.463,13.58,-8.44,2,167.301,3.87,0.65,3,-2.717987805,-15.31646341,15.55575486,3,38600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,107.6693574,158.6804409,50,0,0,1
14145,-27.233,185.49900000000002,0.0,0.0,3,98.305,0.0,0.0,2,7.288109756,25.75091463,26.76240177,3,12300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,176.473076,89.00051292,50,0,1,0
14147,-35.19,546.435,41.14,0.0,2,647.822,43.79,-11.2,3,-11.08810976,-28.90823171,30.96178351,3,48500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,534.8769391,636.4289765,50,0,0,1
14148,-59.113,398.18199999999996,12.29,-1.31,0,484.724,0.0,0.0,2,-19.04664634,-17.70762195,26.00643405,3,14900,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1196.811009,473.28786759999997,50,0,1,0
14149,-27.349,109.152,0.0,0.0,3,11.814,0.06,0.0,1,2.4292682919999997,31.22378049,31.31813871,3,33500,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,102.19912590000001,369.5527367,50,0,0,1
14150,-38.080999999999996,1367.395,51.72,0.0,3,1291.276,51.32,0.0,3,2.392987805,19.59085366,19.73646214,3,78300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1329.648469,1267.119129,50,0,0,1
14151,-28.82,1518.62,33.9,-0.13,3,1433.656,36.06,-0.15,2,-4.563109756,26.32042683,26.71304623,3,70600,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1473.003533,1397.160642,50,0,0,1
14152,-37.169000000000004,1064.4189999999999,29.91,0.0,3,962.441,33.04,-0.42,3,13.70304878,29.82256098,32.82009581,3,69400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1056.8602740000001,949.2811468,50,0,0,1
14153,-27.349,109.152,0.0,0.0,3,163.722,0.1,0.0,1,-11.88384146,-13.09329268,17.68219447,3,28900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,102.19912590000001,152.4100185,50,0,1,0
14154,-36.226,402.327,1.62,0.04,0,505.921,0.0,0.0,11,-23.15945122,-22.38384146,32.20864076,3,10500,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1197.268858,165.1879293,50,0,1,0
14155,35.764,42.201,24.71,8.44,0,163.014,0.11,0.0,1,-2.06097561,-39.39359756,39.44747329,3,22500,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1566.191758,151.70715900000002,50,0,1,0
14156,-29.858,285.20799999999997,1.06,0.0,3,161.668,0.0,0.0,3,14.390243900000002,35.23567073,38.06089347,3,31800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,276.57101639999996,153.1016793,50,0,0,1
14157,-41.326,1305.942,51.42,14.02,3,1455.149,42.79,6.24,3,-3.2771341460000003,-43.34847561,43.47217439,3,77800,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1277.1671880000001,1413.539447,50,0,0,1
14158,-28.642,173.446,13.98,0.0,3,211.139,17.25,0.82,3,-4.9048780480000005,-10.40579268,11.50384066,3,44700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,164.8871975,201.6986503,50,0,0,1
14159,16.797,10.333,0.0,0.0,2,137.094,0.0,-0.07,3,-2.787804878,-41.01006098,41.10470724,3,25400,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1537.024999,129.29558590000002,50,0,1,0
14160,-28.304000000000002,137.107,0.0,0.0,3,57.793,20.16,0.0,0,-11.77042683,31.0695122,33.22435155,3,16100,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,129.35719450000002,1550.334539,50,0,1,0
14166,35.619,208.957,8.79,-2.44,3,157.3,0.0,0.0,2,21.17591463,8.294512195,22.74243376,3,17900,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1398.6520369999998,147.1843699,50,0,1,0
14167,18.569000000000003,309.955,0.04,0.0,1,185.49900000000002,0.0,0.0,3,28.13414634,29.13780488,40.50360309,3,11200,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1297.81771,176.473076,50,0,1,0
14169,-18.226,157.30200000000002,0.0,0.0,2,227.051,14.9,-0.89,2,-20.71219512,-14.44939024,25.25430469,3,15700,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,147.19145859999998,1379.979635,50,0,1,0
14170,-7.704,163.753,0.1,0.0,1,129.577,0.0,0.0,2,6.377439025,8.639634146,10.73848251,3,30700,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,152.440991,119.4942655,50,0,0,1
14171,-27.233,185.49900000000002,0.0,0.0,3,163.42,0.1,0.0,1,-2.928048781,8.491158537,8.981828486,3,27500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,176.473076,152.1104113,50,0,1,0
14174,-28.459,256.48900000000003,24.92,-0.32,3,338.699,31.81,0.0,2,-13.18079268,-21.77896341,25.45695471,3,45200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,248.01538340000002,329.0844965,50,0,0,1
14175,-16.226,129.577,0.0,0.0,2,211.015,0.0,0.0,3,-5.990243903,-24.38810976,25.113003,3,33900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,119.4942655,201.85916719999997,50,0,0,1
14176,-27.226999999999997,163.269,0.89,0.0,3,282.14799999999997,13.35,0.51,3,-13.6429878,-34.01310976,36.64727482,3,39000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,154.6308033,273.61245289999994,50,0,0,1
14177,-27.175,186.326,0.64,0.0,3,74.408,26.62,-2.05,0,-1.309146341,37.45426829,37.47714073,3,35900,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,177.27808069999998,1532.132627,50,0,0,1
14179,-18.266,157.305,0.0,0.0,2,220.668,7.11,-4.45,2,-20.08018293,-12.60914634,23.710848100000003,3,14300,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,147.2002639,1386.35602,50,0,1,0
14180,49.758,268.827,1.53,0.0,4,291.073,0.39,0.0,2,2.8420731710000005,-8.809756098,9.256845165,3,17900,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,115.4881437,1317.784735,50,0,1,0
14183,-27.14,186.835,0.64,0.0,3,295.83299999999997,8.26,-11.2,3,-12.60487805,-31.16615854,33.61863157,3,37500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,177.7731222,287.1034071,50,0,0,1
14185,-34.529,548.286,39.38,2.59,2,517.683,40.18,0.06,3,6.836280488,7.060060976,9.827471286,3,50300,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,536.66793,507.0510323,50,0,0,1
14186,-27.628,190.896,3.06,0.12,3,210.959,20.65,-1.76,2,-5.07652439,-4.529268293,6.803335296,3,40200,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,181.8567539,200.40371580000001,50,0,0,1
14187,-18.281,157.306,0.0,0.0,2,121.12700000000001,4.05,0.0,3,-10.03414634,16.07530488,18.94992136,3,13900,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,147.203691,1486.035645,50,0,1,0
14188,-27.276,162.55700000000002,0.89,0.0,3,10.333,0.0,0.0,2,5.984146341000001,48.08932927,48.46022696,3,39600,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,153.9432974,1537.024999,50,0,0,1
14190,33.469,79.495,15.01,0.47,0,51.101000000000006,15.75,0.0,0,-1.9048780490000001,10.682012199999999,10.8505274,3,21700,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1527.656687,321.1747079,50,0,1,0
14193,39.442,263.63,7.3,8.73,3,211.015,0.0,0.0,3,25.34603659,6.29847561,26.11689809,3,26800,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1346.276507,201.85916719999997,50,0,1,0
14194,-28.589000000000002,211.015,0.0,0.0,3,311.916,0.0,0.0,2,-28.84054878,-20.91280488,35.62474788,3,12200,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,201.85916719999997,1297.146765,50,0,1,0
14197,-27.451,210.519,9.38,-7.44,3,354.18800000000005,26.65,0.0,3,-17.70609756,-41.86036585,45.45102991,3,45000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,201.1779113,349.11744910000004,50,0,0,1
14199,-28.276999999999997,216.24900000000002,2.82,0.27,3,338.31,12.71,9.2,3,-15.0054878,-34.45914634,37.58453712,3,40400,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,206.97998590000003,329.09630810000004,50,0,0,1
14201,39.798,251.12099999999998,16.81,0.0,3,230.8,0.0,0.0,3,21.3320122,-2.696951219,21.50182063,3,33900,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1358.7333429999999,221.31441600000002,50,0,0,1
14202,-27.892,230.8,0.0,0.0,3,325.556,12.81,-5.57,1,-25.00609756,-20.62804878,32.41637413,3,26900,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,221.31441600000002,1282.301713,50,0,1,0
